ID_HerramientasQS,NumeroSerie,NumeroReparacion,Tipo,Fabricante,Modelo,Ejecución,Estado
2132,201514,201514,Destornilladores (general),Desoutter,ELS15-480-A,Standard,en el servicio / im Betrieb
2133,201515,201515,Destornilladores (general),Desoutter,ELS15-480-A,Standard,en el servicio / im Betrieb
2134,201516,201516,Destornilladores (general),Desoutter,ELS30-300-A,Standard,en el servicio / im Betrieb
2135,201517,201517,Destornilladores (general),Desoutter,ELS30-300-A,Standard,en el servicio / im Betrieb
2136,201518,201518,Destornilladores (general),Desoutter,ELS30-300-A,Standard,en mantenimiento / Wartung/Rep
2137,201519,201519,Destornilladores (general),Desoutter,ELS30-300-A,Standard,en mantenimiento / Wartung/Rep
2138,201520,201520,Destornilladores (general),Desoutter,ELS45-180-A,Standard,en el servicio / im Betrieb
2139,201521,201521,Destornilladores (general),Desoutter,ELS45-180-A,Standard,en el servicio / im Betrieb
214,09061352,100350,Destornillador EC,AMT,HCX1025WV38,Atornillador angular / Winkelschrauber,en mantenimiento / Wartung/Rep
2140,201522,201522,Destornilladores (general),Desoutter,ELS45-180-A,Standard,en el servicio / im Betrieb
2141,201523,201523,Destornilladores (general),Desoutter,ELS12-600-P,Standard,perdido / vermisst
2142,201524,201524,Destornilladores (general),Desoutter,ELS12-600-P,Atornillador pistola / Pistolenschrauber,en mantenimiento / Wartung/Rep
2143,201525,201525,Destornilladores (general),Desoutter,ELS12-600-P,Atornillador pistola / Pistolenschrauber,en la bodega / Im Lager
2144,201526,201526,Destornilladores (general),Desoutter,ELS15-480-A4S,Atornillador angular / Winkelschrauber,en el servicio / im Betrieb
2145,201527,201527,Destornilladores (general),Desoutter,ELS12-600-P,Atornillador pistola / Pistolenschrauber,en el servicio / im Betrieb
2146,201528,201528,Destornilladores (general),Desoutter,ELS7-880-A,Standard,en el servicio / im Betrieb
2147,201529,201529,Destornilladores (general),Desoutter,ELS7-880-A,Standard,en el servicio / im Betrieb
2148,201530,201530,Destornilladores (general),Desoutter,ELC7-880-A-Z,Atornillador angular / Winkelschrauber,en mantenimiento / Wartung/Rep
2149,201531,201531,Destornilladores (general),Desoutter,ELC7-880-A-Z,Atornillador angular / Winkelschrauber,en mantenimiento / Wartung/Rep
215,09061353,100153,Destornillador EC,AMT,HCX1039WV38,Atornillador angular / Winkelschrauber,en el servicio / im Betrieb
2150,201532,201532,Destornilladores (general),Desoutter,ELS15-480-A4S,Atornillador angular / Winkelschrauber,en mantenimiento / Wartung/Rep
2151,201533,201533,Destornilladores (general),Desoutter,ELS6-1000-P,Atornillador pistola / Pistolenschrauber,en el servicio / im Betrieb
2152,201534,201534,Destornilladores (general),Gesipa,Fire Bird Pro,Remachadora /Nietmaschine,en mantenimiento / Wartung/Rep
2153,201535,201535,Destornilladores (general),Panasonic,EY7410,Atornillador angular / Winkelschrauber,Baja por Dañado / Geschädigt
2154,201536,201536,Destornilladores (general),Gesipa,Fire Bird Pro,Remachadora /Nietmaschine,en mantenimiento / Wartung/Rep
2155,201537,201537,Destornilladores (general),Desoutter,ELS6-1000-P,Atornillador pistola / Pistolenschrauber,en el servicio / im Betrieb
2156,201538,201538,Destornilladores (general),Gesipa,Fire Bird Pro,Remachadora /Nietmaschine,Baja por Dañado / Geschädigt
2157,201539,201539,Destornilladores (general),Desoutter,ELS30-300-A,Atornillador angular / Winkelschrauber,en el servicio / im Betrieb
2158,201540,201540,Destornilladores (general),Desoutter,ELS30-300-A,Atornillador angular / Winkelschrauber,en el servicio / im Betrieb
2159,201541,201541,Destornilladores (general),Panasonic,EY7410,Atornillador recto / Stabschrauber,Baja por Dañado / Geschädigt
216,09061354,100164,Destornillador EC,AMT,HCX1039WV38,Atornillador angular / Winkelschrauber,en el servicio / im Betrieb
2160,201542,201542,Destornilladores (general),Panasonic,EY7410,Atornillador recto / Stabschrauber,Baja por Dañado / Geschädigt
2161,201543,201543,Destornilladores (general),Desoutter,ELS12-600-P,Atornillador pistola / Pistolenschrauber,en el servicio / im Betrieb
2162,201544,201544,Destornilladores (general),Desoutter,ELS15-480-A,Atornillador recto / Stabschrauber,en el servicio / im Betrieb
2163,201545,201545,Destornilladores (general),Desoutter,ELS45-180-A,Atornillador recto / Stabschrauber,en el servicio / im Betrieb
2164,201546,201546,Destornilladores (general),Panasonic,EY7410,Atornillador recto / Stabschrauber,Baja por Dañado / Geschädigt
2165,201547,201547,Destornilladores (general),Gesipa,Fire Bird Pro,Remachadora /Nietmaschine,en la bodega / Im Lager
2166,201548,201548,Destornilladores (general),Panasonic,EY7410,Atornillador recto / Stabschrauber,Baja por Dañado / Geschädigt
2167,201549,201549,Destornilladores (general),Ingersoll Rand,QXN2PT,Atornillador pistola / Pistolenschrauber,en la bodega / Im Lager
2168,201550,201550,Destornilladores (general),Gesipa,Fire Bird Pro,Remachadora /Nietmaschine,en el servicio / im Betrieb
2169,201551,201551,Destornilladores (general),Gesipa,Fire Bird Pro,Remachadora /Nietmaschine,en mantenimiento / Wartung/Rep
217,09061355,100098,Destornillador EC,AMT,HCX1039WV38,Atornillador angular / Winkelschrauber,en el servicio / im Betrieb
2170,201552,201552,Destornilladores (general),Desoutter,ELS15-480-A,Atornillador angular / Winkelschrauber,en mantenimiento / Wartung/Rep
2171,201553,201553,Destornilladores (general),Desoutter,ELS12-600-P,Atornillador pistola / Pistolenschrauber,en el servicio / im Betrieb
2172,201554,201554,Destornilladores (general),Desoutter,ELS12-600-P,Atornillador pistola / Pistolenschrauber,en el servicio / im Betrieb
2173,201555,201555,Destornilladores (general),Desoutter,ELS15-480-A,Standard,en el servicio / im Betrieb
2174,201556,201556,Destornilladores (general),Desoutter,ELS15-480-A,Atornillador angular / Winkelschrauber,en el servicio / im Betrieb
2175,201557,201557,Destornilladores (general),Panasonic,EY7410,Atornillador recto / Stabschrauber,Baja por Dañado / Geschädigt
2176,201558,201558,Destornilladores (general),Desoutter,ELS15-480-A,Standard,en el servicio / im Betrieb
2177,201559,201559,Destornilladores (general),Panasonic,EY7410,Atornillador recto / Stabschrauber,Baja por Dañado / Geschädigt
2178,201560,201560,Destornilladores (general),Panasonic,EY7410,Atornillador recto / Stabschrauber,en mantenimiento / Wartung/Rep
2179,201561,201561,Destornilladores (general),Panasonic,EY7410,Atornillador recto / Stabschrauber,Baja por Dañado / Geschädigt
218,09061356,100172,Destornillador EC,AMT,HCX1039WV38,Atornillador angular / Winkelschrauber,en el servicio / im Betrieb
2180,201562,201562,Destornilladores (general),Panasonic,EY7410,Atornillador recto / Stabschrauber,Baja por Dañado / Geschädigt
2181,201563,201563,Destornilladores (general),Desoutter,ELS30-300-A,Atornillador angular / Winkelschrauber,en mantenimiento / Wartung/Rep
2182,201564,201564,Destornilladores (general),Desoutter,ELS30-300-A,Atornillador angular / Winkelschrauber,en la bodega / Im Lager
2183,201565,201565,Destornilladores (general),Desoutter,ELS45-180-A,Atornillador angular / Winkelschrauber,en el servicio / im Betrieb
2184,201566,201566,Destornilladores (general),Desoutter,ELS8-800-P,Atornillador pistola / Pistolenschrauber,en el servicio / im Betrieb
2185,201567,201567,Destornilladores (general),Desoutter,ELS15-480-A,Standard,en el servicio / im Betrieb
2186,201568,201568,Destornilladores (general),Desoutter,ELS15-480-A,Standard,perdido / vermisst
2187,201569,201569,Destornilladores (general),Desoutter,ELS15-480-A,Atornillador recto / Stabschrauber,en el servicio / im Betrieb
2188,201570,201570,Destornilladores (general),Panasonic,EY7410,Atornillador recto / Stabschrauber,gel÷scht
2189,201571,201571,Destornilladores (general),Panasonic,EY7410,Atornillador recto / Stabschrauber,Baja por Dañado / Geschädigt
219,09061357,100284,Destornillador EC,AMT,HCX1039WV38,Atornillador angular / Winkelschrauber,en el servicio / im Betrieb
2190,201572,201572,Destornilladores (general),Panasonic,EY7410,Atornillador recto / Stabschrauber,Baja por Dañado / Geschädigt
2191,201573,201573,Destornilladores (general),Desoutter,ELS45-180-A,Atornillador angular / Winkelschrauber,en el servicio / im Betrieb
2192,201574,201574,Destornilladores (general),Desoutter,ELS15-480-A,Standard,en mantenimiento / Wartung/Rep
2193,201575,201575,Destornilladores (general),Desoutter,ELS30-300-A,Atornillador angular / Winkelschrauber,en mantenimiento / Wartung/Rep
2194,201576,201576,Destornilladores (general),Gesipa,FireBird Gold,Remachadora /Nietmaschine,Baja por Dañado / Geschädigt
2195,201577,201577,Destornilladores (general),Gesipa,FireBird Gold,Remachadora /Nietmaschine,en mantenimiento / Wartung/Rep
2196,201578,201578,Destornilladores (general),Gesipa,Fire Bird Pro,Remachadora /Nietmaschine,en la bodega / Im Lager
2197,201579,201579,Destornilladores (general),Desoutter,ELS15-480-A,Atornillador angular / Winkelschrauber,en el servicio / im Betrieb
2198,201580,201580,Destornilladores (general),Desoutter,ELS15-480-A,Standard,en el servicio / im Betrieb
2199,201581,201581,Destornilladores (general),Desoutter,ELS6-1000-P,Atornillador pistola / Pistolenschrauber,en mantenimiento / Wartung/Rep
22,09060393,09060393,Destornillador EC,AMT,ECR220Q2DWR200W2SWD200-200SO240Gix2,husillo / Spindel,en el servicio / im Betrieb
220,09061358,100286,Destornillador EC,AMT,HCX1039WV38,Atornillador angular / Winkelschrauber,en el servicio / im Betrieb
2200,201582,201582,Destornilladores (general),Desoutter,ELS6-1000-P,Atornillador pistola / Pistolenschrauber,en el servicio / im Betrieb
2201,201583,201583,Destornilladores (general),Desoutter,ELS6-1000-P,Standard,en mantenimiento / Wartung/Rep
2202,201585,201585,Destornilladores (general),Gesipa,FireBird Gold,Remachadora /Nietmaschine,en mantenimiento / Wartung/Rep
2203,201586,201586,Destornilladores (general),Desoutter,ELS12-600-P,Atornillador pistola / Pistolenschrauber,en el servicio / im Betrieb
2204,201587,201587,Destornilladores (general),Desoutter,ELS12-600-P,Atornillador pistola / Pistolenschrauber,en mantenimiento / Wartung/Rep
2205,201588,201588,Destornilladores (general),Desoutter,ELS30-300-A,Atornillador recto / Stabschrauber,en el servicio / im Betrieb
2206,201589,201589,Destornilladores (general),Desoutter,ELS12-600-P,Atornillador pistola / Pistolenschrauber,en el servicio / im Betrieb
2207,201591,201591,Destornilladores (general),Gesipa,Fire Bird Pro,Remachadora /Nietmaschine,en el servicio / im Betrieb
2208,201592,201592,Destornilladores (general),Panasonic,EY7410,Atornillador recto / Stabschrauber,Baja por Dañado / Geschädigt
2209,201593,201593,Destornilladores (general),Panasonic,EY7410,Atornillador recto / Stabschrauber,Baja por Dañado / Geschädigt
221,09061359,100300,Destornillador EC,AMT,HCX1039WV38,Atornillador angular / Winkelschrauber,en mantenimiento / Wartung/Rep
2210,201594,201594,Destornilladores (general),Panasonic,EY7410,Atornillador recto / Stabschrauber,en mantenimiento / Wartung/Rep
2211,201595,201595,Destornilladores (general),Panasonic,EY7410,Atornillador recto / Stabschrauber,gel÷scht
2212,201596,201596,Destornilladores (general),Desoutter,ELS30-300-A,Standard,en mantenimiento / Wartung/Rep
2213,201597,201597,Destornilladores (general),Desoutter,ELS15-480-A,Standard,en el servicio / im Betrieb
2214,201598,201598,Destornilladores (general),Desoutter,ELS15-480-A,Standard,en mantenimiento / Wartung/Rep
2215,201599,201599,Destornilladores (general),Desoutter,ELS30-300-A,Standard,en el servicio / im Betrieb
2216,201600,201600,Destornilladores (general),Böllhoff,P 3007,Remachadora /Nietmaschine,en el servicio / im Betrieb
2217,201601,201601,Destornilladores (general),Desoutter,ELS7-360-A,Standard,en la bodega / Im Lager
2218,201602,201602,Destornilladores (general),Desoutter,ELS8-800-P,Atornillador pistola / Pistolenschrauber,en el servicio / im Betrieb
2219,201603,201603,Destornilladores (general),Desoutter,ELS30-300-A,Standard,en mantenimiento / Wartung/Rep
222,09061360,100193,Destornillador EC,AMT,HCX1039WV38,Atornillador angular / Winkelschrauber,en mantenimiento / Wartung/Rep
2220,201604,201604,Destornilladores (general),Panasonic,EY7410,Atornillador recto / Stabschrauber,Baja por Dañado / Geschädigt
2221,201605,201605,Destornilladores (general),Panasonic,EY7410,Atornillador recto / Stabschrauber,en mantenimiento / Wartung/Rep
2222,201606,201606,Destornilladores (general),Gesipa,Fire Bird Pro,Remachadora /Nietmaschine,Baja por Dañado / Geschädigt
2223,201607,201607,Destornilladores (general),Desoutter,ELS6-1000-P,Atornillador pistola / Pistolenschrauber,en el servicio / im Betrieb
2224,201608,201608,Destornilladores (general),Desoutter,ELS6-1000-P,Atornillador pistola / Pistolenschrauber,en el servicio / im Betrieb
2225,201609,201609,Destornilladores (general),Panasonic,EY7410,Atornillador recto / Stabschrauber,Baja por Dañado / Geschädigt
2226,201610,201610,Destornilladores (general),Milwaukee,Milwaukee  M4,Atornillador recto / Stabschrauber,en mantenimiento / Wartung/Rep
2227,201611,201611,Destornilladores (general),Milwaukee,Milwaukee  M4,Atornillador recto / Stabschrauber,Baja por Dañado / Geschädigt
2228,201612,201612,Destornilladores (general),Milwaukee,Milwaukee  M4,Atornillador recto / Stabschrauber,Baja por Dañado / Geschädigt
2229,201613,201613,Destornilladores (general),Desoutter,ELS30-300-A,Standard,en el servicio / im Betrieb
223,09061361,100320,Destornillador EC,AMT,HCX1039WV38,Atornillador angular / Winkelschrauber,en el servicio / im Betrieb
2230,201614,201614,Destornilladores (general),Gesipa,Fire Bird Pro,Remachadora /Nietmaschine,en la bodega / Im Lager
2231,201615,201615,Destornilladores (general),Gesipa,FireBird Gold,Remachadora /Nietmaschine,en el servicio / im Betrieb
2232,201616,201616,Destornilladores (general),Desoutter,ELS15-480-A,Atornillador angular / Winkelschrauber,en el servicio / im Betrieb
2233,201617,201617,Destornilladores (general),Desoutter,ELS15-480-A,Atornillador angular / Winkelschrauber,en el servicio / im Betrieb
2234,201618,201618,Destornilladores (general),Desoutter,ELS15-480-A,Atornillador angular / Winkelschrauber,en el servicio / im Betrieb
2235,201619,201619,Destornilladores (general),Desoutter,ELS15-480-A,Atornillador angular / Winkelschrauber,en el servicio / im Betrieb
2236,201620,201620,Destornilladores (general),Desoutter,ELS30-300-A,Atornillador angular / Winkelschrauber,en el servicio / im Betrieb
2237,201621,201621,Destornilladores (general),Desoutter,ELS15-480-A,Atornillador angular / Winkelschrauber,en mantenimiento / Wartung/Rep
2238,201622,201622,Destornilladores (general),Desoutter,ELS15-480-A,Atornillador angular / Winkelschrauber,en mantenimiento / Wartung/Rep
2239,201623,201623,Destornilladores (general),Milwaukee,Milwaukee  M4,Atornillador recto / Stabschrauber,en la bodega / Im Lager
224,09061362,100297,Destornillador EC,AMT,HCX1039WV38,Atornillador angular / Winkelschrauber,en mantenimiento / Wartung/Rep
2240,201624,201624,Destornilladores (general),Gesipa,Fire Bird Pro,Remachadora /Nietmaschine,Baja por Dañado / Geschädigt
2241,201625,201625,Destornilladores (general),Desoutter,ELC15-480-A-W,Atornillador angular / Winkelschrauber,en el servicio / im Betrieb
2242,201626,201626,Destornilladores (general),Desoutter,ELC15-480-A-W,Atornillador angular / Winkelschrauber,en mantenimiento / Wartung/Rep
2243,201627,201627,Destornilladores (general),Desoutter,ELC15-480-A-W,Atornillador angular / Winkelschrauber,en la bodega / Im Lager
2244,201628,201628,Destornilladores (general),Desoutter,ELC15-480-A-W,Atornillador angular / Winkelschrauber,en el servicio / im Betrieb
2245,201629,201629,Destornilladores (general),Desoutter,ELC15-480-A-W,Atornillador angular / Winkelschrauber,en el servicio / im Betrieb
2246,201630,201630,Destornilladores (general),Desoutter,ELC15-480-A-W,Atornillador angular / Winkelschrauber,en el servicio / im Betrieb
2247,201631,201631,Destornilladores (general),Desoutter,ELC15-480-A-W,Atornillador angular / Winkelschrauber,en mantenimiento / Wartung/Rep
2248,201632,201632,Destornilladores (general),Gesipa,Fire Bird Pro,Remachadora /Nietmaschine,Baja por Dañado / Geschädigt
2249,201633,201633,Destornilladores (general),Gesipa,Fire Bird Pro,Remachadora /Nietmaschine,en el servicio / im Betrieb
225,09061363,100260,Destornillador EC,AMT,HCX1039WV38,Atornillador angular / Winkelschrauber,en el servicio / im Betrieb
2250,201634,201634,Destornilladores (general),Desoutter,ELS30-300-A,Standard,en mantenimiento / Wartung/Rep
2251,201635,201635,Destornilladores (general),Desoutter,ELS15-480-A,Standard,en el servicio / im Betrieb
2252,201636,201636,Destornilladores (general),Desoutter,ELS15-480-A,Standard,en el servicio / im Betrieb
2253,201637,201637,Destornilladores (general),Desoutter,ELS15-480-A,Standard,en el servicio / im Betrieb
2254,201638,201638,Destornilladores (general),Desoutter,ELS15-480-A,Standard,en el servicio / im Betrieb
2255,201639,201639,Destornilladores (general),Gesipa,Fire Bird Pro,Remachadora /Nietmaschine,en el servicio / im Betrieb
2256,201640,201640,Destornilladores (general),Desoutter,ELC15-480-A-W,Atornillador angular / Winkelschrauber,en el servicio / im Betrieb
2257,201641,201641,Destornilladores (general),Desoutter,ELC15-480-A-W,Atornillador angular / Winkelschrauber,en el servicio / im Betrieb
2258,201642,201642,Destornilladores (general),Desoutter,ELC15-480-A-W,Atornillador angular / Winkelschrauber,en el servicio / im Betrieb
2259,201643,201643,Destornilladores (general),Gesipa,Fire Bird Pro,Remachadora /Nietmaschine,Baja por Dañado / Geschädigt
226,09061364,100257,Destornillador EC,AMT,HCX1039WV38,Atornillador angular / Winkelschrauber,en el servicio / im Betrieb
2260,201644,201644,Destornilladores (general),Milwaukee,Milwaukee  M4,Atornillador recto / Stabschrauber,Baja por Dañado / Geschädigt
2261,201646,201646,Destornilladores (general),Milwaukee,Milwaukee  M4,Atornillador recto / Stabschrauber,en mantenimiento / Wartung/Rep
2262,201647,201647,Destornilladores (general),Gesipa,Fire Bird Pro,Remachadora /Nietmaschine,Baja por Dañado / Geschädigt
2263,201648,201648,Destornilladores (general),Böllhoff,P 3007,Remachadora /Nietmaschine,en el servicio / im Betrieb
2264,201649,201649,Destornilladores (general),Desoutter,ELS12-600-P,Atornillador pistola / Pistolenschrauber,en mantenimiento / Wartung/Rep
2265,201650,201650,Destornilladores (general),Desoutter,ELS6-1000-P,Standard,en el servicio / im Betrieb
2266,201651,201651,Destornilladores (general),Gesipa,Fire Bird Pro,Remachadora /Nietmaschine,en el servicio / im Betrieb
2267,201652,201652,Destornilladores (general),Desoutter,ELS30-300-A,Atornillador angular / Winkelschrauber,en el servicio / im Betrieb
2268,201653,201653,Destornilladores (general),Desoutter,ELS60-160-A,Atornillador angular / Winkelschrauber,en la bodega / Im Lager
2269,201654,201654,Destornilladores (general),Desoutter,ELS60-160-A,Atornillador angular / Winkelschrauber,en el servicio / im Betrieb
227,09061365,100198,Destornillador EC,AMT,HCX1039WV38,Atornillador angular / Winkelschrauber,en mantenimiento / Wartung/Rep
2270,201655,201655,Destornilladores (general),Desoutter,ELS60-160-A,Atornillador angular / Winkelschrauber,en el servicio / im Betrieb
2271,201656,201656,Destornilladores (general),Desoutter,ELS60-160-A,Atornillador angular / Winkelschrauber,en la bodega / Im Lager
2272,201657,201657,Destornilladores (general),Desoutter,ELS15-480-A,Atornillador angular / Winkelschrauber,en el servicio / im Betrieb
2273,201658,201658,Destornilladores (general),Desoutter,ELS15-480-A,Atornillador angular / Winkelschrauber,en el servicio / im Betrieb
2274,201659,201659,Destornilladores (general),Desoutter,ELS15-480-A,Atornillador angular / Winkelschrauber,en el servicio / im Betrieb
2275,201660,201660,Destornilladores (general),Desoutter,ELS7-880-A,Atornillador angular / Winkelschrauber,en mantenimiento / Wartung/Rep
2276,201661,201661,Destornilladores (general),Desoutter,ELS7-880-A10S,Atornillador angular / Winkelschrauber,en mantenimiento / Wartung/Rep
2277,201662,201662,Destornilladores (general),Desoutter,ELS45-180-A,Atornillador angular / Winkelschrauber,en el servicio / im Betrieb
2278,201663,201663,Destornilladores (general),Desoutter,ELS45-180-A,Atornillador angular / Winkelschrauber,en el servicio / im Betrieb
2279,201664,201664,Destornilladores (general),Desoutter,ELS45-180-A,Atornillador angular / Winkelschrauber,en mantenimiento / Wartung/Rep
228,09061366,100197,Destornillador EC,AMT,HCX1039WV38,Atornillador angular / Winkelschrauber,en mantenimiento / Wartung/Rep
2280,201665,201665,Destornilladores (general),Desoutter,ELS45-180-A,Atornillador angular / Winkelschrauber,en el servicio / im Betrieb
2281,201666,201666,Destornilladores (general),Desoutter,ELS45-180-A,Atornillador angular / Winkelschrauber,en el servicio / im Betrieb
2282,201667,201667,Destornilladores (general),Desoutter,ELS45-180-A,Atornillador angular / Winkelschrauber,en el servicio / im Betrieb
2283,201668,201668,Destornilladores (general),Desoutter,ELS45-180-A,Atornillador angular / Winkelschrauber,en la bodega / Im Lager
2284,201669,201669,Destornilladores (general),Desoutter,ELS45-180-A,Atornillador angular / Winkelschrauber,en el servicio / im Betrieb
2285,201670,201670,Destornilladores (general),Desoutter,ELS30-300-A,Atornillador angular / Winkelschrauber,en el servicio / im Betrieb
2286,201671,201671,Destornilladores (general),Desoutter,ELS30-300-A,Atornillador angular / Winkelschrauber,en el servicio / im Betrieb
2287,201672,201672,Destornilladores (general),Desoutter,ELS30-300-A,Atornillador angular / Winkelschrauber,en el servicio / im Betrieb
2288,201673,201673,Destornilladores (general),Desoutter,ELS30-300-A,Atornillador angular / Winkelschrauber,en el servicio / im Betrieb
2289,201674,201674,Destornilladores (general),Desoutter,ELS8-400-P,Atornillador pistola / Pistolenschrauber,en mantenimiento / Wartung/Rep
229,09061367,100341,Destornillador EC,AMT,HCX1039WV38,Atornillador angular / Winkelschrauber,en mantenimiento / Wartung/Rep
2290,201675,201675,Destornilladores (general),Desoutter,ELS8-400-P,Atornillador angular / Winkelschrauber,en el servicio / im Betrieb
2291,201676,201676,Destornilladores (general),Desoutter,ELS8-400-P,Atornillador pistola / Pistolenschrauber,en el servicio / im Betrieb
2292,201677,201677,Destornilladores (general),Desoutter,ELS8-800-P,Atornillador pistola / Pistolenschrauber,en el servicio / im Betrieb
2293,201678,201678,Destornilladores (general),Desoutter,ELS12-400-P4S,Atornillador pistola / Pistolenschrauber,en la bodega / Im Lager
2294,201679,201679,Destornilladores (general),Desoutter,ELS12-600-P,Atornillador pistola / Pistolenschrauber,en mantenimiento / Wartung/Rep
2295,201680,201680,Destornilladores (general),Desoutter,ELS12-600-P,Atornillador pistola / Pistolenschrauber,en mantenimiento / Wartung/Rep
2296,201681,201681,Destornilladores (general),Desoutter,ELS12-600-P,Atornillador pistola / Pistolenschrauber,en el servicio / im Betrieb
2297,201682,201682,Destornilladores (general),Desoutter,ELS12-600-P,Atornillador pistola / Pistolenschrauber,en mantenimiento / Wartung/Rep
2298,201683,201683,Destornilladores (general),Desoutter,ELS6-1000-P,Atornillador pistola / Pistolenschrauber,en la bodega / Im Lager
2299,201684,201684,Destornilladores (general),Desoutter,ELS6-1000-P,Atornillador pistola / Pistolenschrauber,en mantenimiento / Wartung/Rep
23,09060394,09060394,Destornillador EC,AMT,ECR220Q2DWR200W2SWD200-200SO240Gix2,husillo / Spindel,en la bodega / Im Lager
230,09061379,100053,Destornillador EC,AMT,PCX1013ZV38,Atornillador pistola / Pistolenschrauber,en el servicio / im Betrieb
2300,201685,201685,Destornilladores (general),Desoutter,ELS6-1000-P,Atornillador pistola / Pistolenschrauber,en mantenimiento / Wartung/Rep
2301,201686,201686,Destornilladores (general),Desoutter,ELS6-1000-P,Atornillador pistola / Pistolenschrauber,en el servicio / im Betrieb
2302,201687,201687,Destornilladores (general),Desoutter,ELS6-1000-P,Atornillador pistola / Pistolenschrauber,en el servicio / im Betrieb
2303,201688,201688,Destornilladores (general),Desoutter,ELS6-1000-P,Atornillador pistola / Pistolenschrauber,en el servicio / im Betrieb
2304,201689,201689,Destornilladores (general),Desoutter,ELS6-1000-P,Atornillador pistola / Pistolenschrauber,en el servicio / im Betrieb
2305,201690,201690,Destornilladores (general),Desoutter,ELS6-1000-P,Atornillador pistola / Pistolenschrauber,en el servicio / im Betrieb
2306,201691,201691,Destornilladores (general),Desoutter,ELS6-1000-P,Atornillador pistola / Pistolenschrauber,en el servicio / im Betrieb
2307,201692,201692,Destornilladores (general),Desoutter,ELS6-1000-P,Atornillador pistola / Pistolenschrauber,en el servicio / im Betrieb
2308,201693,201693,Destornilladores (general),Desoutter,ELS6-1000-P,Atornillador pistola / Pistolenschrauber,en el servicio / im Betrieb
2309,201694,201694,Destornilladores (general),Desoutter,ELS6-1000-P,Atornillador pistola / Pistolenschrauber,en el servicio / im Betrieb
231,09061380,100024,Destornillador EC,AMT,PCX1013ZV38,Atornillador pistola / Pistolenschrauber,en el servicio / im Betrieb
2310,201695,201695,Destornilladores (general),Desoutter,ELS6-1000-P,Atornillador pistola / Pistolenschrauber,en el servicio / im Betrieb
2311,201696,201696,Destornilladores (general),Desoutter,ELS6-1000-P,Atornillador pistola / Pistolenschrauber,en la bodega / Im Lager
2312,201697,201697,Destornilladores (general),Desoutter,ELS6-1000-P,Atornillador pistola / Pistolenschrauber,en el servicio / im Betrieb
2313,201698,201698,Destornilladores (general),Desoutter,ELS6-1000-P,Atornillador pistola / Pistolenschrauber,en el servicio / im Betrieb
2314,201699,201699,Destornilladores (general),Desoutter,ELC30-300-A-Z,Atornillador angular / Winkelschrauber,en mantenimiento / Wartung/Rep
2315,201700,201700,Destornilladores (general),Desoutter,ELC8-800-P-Z,Atornillador pistola / Pistolenschrauber,en mantenimiento / Wartung/Rep
2316,201701,201701,Destornilladores (general),Milwaukee,Milwaukee  M4,Atornillador recto / Stabschrauber,en mantenimiento / Wartung/Rep
2317,201702,201702,Destornilladores (general),Milwaukee,Milwaukee  M4,Atornillador recto / Stabschrauber,Baja por Dañado / Geschädigt
2318,201703,201703,Destornilladores (general),Gesipa,Fire Bird Pro,Remachadora /Nietmaschine,Baja por Dañado / Geschädigt
2319,201704,201704,Destornilladores (general),Desoutter,ELS30-300-A,Atornillador angular / Winkelschrauber,en el servicio / im Betrieb
232,09061381,100072,Destornillador EC,AMT,PCX1013ZV38,Atornillador pistola / Pistolenschrauber,en el servicio / im Betrieb
2320,201705,201705,Destornilladores (general),Desoutter,ELS6-1000-P,Atornillador pistola / Pistolenschrauber,en mantenimiento / Wartung/Rep
2321,201706,201706,Destornilladores (general),Desoutter,ELS60-160-A,Atornillador angular / Winkelschrauber,en el servicio / im Betrieb
2322,201707,201707,Destornilladores (general),Desoutter,ELS60-160-A,Atornillador angular / Winkelschrauber,en el servicio / im Betrieb
2323,201708,201708,Destornilladores (general),Desoutter,ELS12-600-P,Atornillador pistola / Pistolenschrauber,en mantenimiento / Wartung/Rep
2324,201709,201709,Destornilladores (general),Desoutter,ELS12-600-P,Atornillador pistola / Pistolenschrauber,en mantenimiento / Wartung/Rep
2325,201710,201710,Destornilladores (general),Desoutter,ELS12-600-P,Atornillador pistola / Pistolenschrauber,en mantenimiento / Wartung/Rep
2326,201711,201711,Destornilladores (general),Desoutter,ELS15-480-A,Atornillador angular / Winkelschrauber,en el servicio / im Betrieb
2327,201712,201712,Destornilladores (general),Desoutter,ELS15-480-A,Atornillador angular / Winkelschrauber,en mantenimiento / Wartung/Rep
2328,201713,201713,Destornilladores (general),Desoutter,ELS15-480-A,Atornillador angular / Winkelschrauber,en el servicio / im Betrieb
2329,201714,201714,Destornilladores (general),Desoutter,ELS30-300-A,Atornillador angular / Winkelschrauber,en la bodega / Im Lager
233,09061382,100092,Destornillador EC,AMT,PCX1013ZV38,Atornillador pistola / Pistolenschrauber,en mantenimiento / Wartung/Rep
2330,201715,201715,Destornilladores (general),Desoutter,ELS30-300-A,Atornillador angular / Winkelschrauber,en el servicio / im Betrieb
2331,201716,201716,Destornilladores (general),Desoutter,ELS45-180-A,Atornillador angular / Winkelschrauber,en el servicio / im Betrieb
2332,201717,201717,Destornilladores (general),Desoutter,ELS45-180-A,Atornillador angular / Winkelschrauber,en la bodega / Im Lager
2333,201718,201718,Destornilladores (general),Desoutter,ELS45-180-A,Atornillador angular / Winkelschrauber,en el servicio / im Betrieb
